Month,Reporting org id,Reporting org name,Reporting org type,Sector,Recipient country,Humanitarian?,Strict?,Transaction type,Activity id,Net money,Total money
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,4
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,4
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,4
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,1
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,2
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,2
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,2
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,2
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,3
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,3
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,3
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,3
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,4
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,4
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,4
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,5
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,6
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,0,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,12
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,13
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,14
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,15
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,16
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,16
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,16
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,16
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,16
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,17
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,17
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,17
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,17
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,17
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,18
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,18
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,18
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,18
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,18
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,19
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,19
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,19
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,19
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,19
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,19
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,20
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,20
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,20
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,20
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,20
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,20
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,20
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,7
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,8
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,8
2021-10,nl-kvk-51756811,Solidaridad,21,Agricultural development,Mexico,0,0,spending,NL-KVK-51756811-CAM-PR-001765,1,8
