Reporting org id,Reporting org name,Reporting org type,Provider org id,Provider org name,Provider org type,Receiver org id,Receiver org name,Receiver org type,Humanitarian?,Strict?,Transaction direction,Total money
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,xm-dac-63000,Imres,70,0,1,outgoing,436107
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Inkoa Sistemas Sl,,0,0,outgoing,323967
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Instituto Amazonico De Investigaciones Cientificas Sinchi,,0,0,outgoing,1729024
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Instituto Marques De Valle Flor,,0,0,outgoing,3171145
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Insuco Intl Limited,,0,0,outgoing,215948
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,International Cocoa Organization*Organisation Internationale Du Cacaoorganizacion Internacional Del Cacao,,0,0,outgoing,1346202
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,International Coffee Organization*Organisation Internationale Du Cafe,,0,0,outgoing,812368
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,International Cotton Advisory Committee,,0,0,outgoing,63064
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,International Fund For Agriculturaldevelopment,,0,0,outgoing,33660907
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Istituto Oikos Ets,,0,0,outgoing,449461
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Jamaica Conservation And Development Trust Limited,,0,0,outgoing,243917
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Jmn Consultant,,0,0,outgoing,62851
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Kabang Kalikasan Ng Pilipinas Foundation Incorporated*Kkpfi,,0,0,outgoing,767396
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Kaisahan Tungo Sa Kaunlaran Ng Kanayunan At Repormang Pansakahan Inc,,0,0,outgoing,186883
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Landell Mills International Limited,,0,0,outgoing,323974
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Les Anges Gardiens De La Nature,,0,0,outgoing,517741
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Live & Learn Environmental Education Society Committee Association*Llee Van,,0,1,outgoing,304930
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,gb-sc-sc030289,MERCY CORPS EUROPE,21,0,0,outgoing,437365
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Manos Unidas Comite Catolico De Lacampana Contra El Hambre En El Mundo,,0,0,outgoing,373090
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Mazars Sa,,0,0,outgoing,19484
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Meatco Foundation Trust,,0,0,outgoing,628926
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Memisa Belgie Vzw*Asbl Memisa Belgique Medical Mission Action Belgique Belgie Belgium,,0,0,outgoing,9385942
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Merali'S Partnership*,,0,0,outgoing,9281
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Mercy Corps Netherlands,,0,0,outgoing,663796
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Moenco Sc*The Moter And Engineeringco Of Ethiopia,,0,0,outgoing,1612726
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Nederlandse Financierings-Maatschappij Voor Ontwikkelingslanden Nv*,,0,0,outgoing,22797971
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Nederlandse Financierings-Maatschappij Voor Ontwikkelingslanden Nv*,,0,1,outgoing,5068450
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Nepcon Fmba,,0,0,outgoing,1410550
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,New Bukumbi Coffee Processors Limited,,0,0,outgoing,570423
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Nitidae,,0,0,outgoing,719905
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Oikos-Cooperacao E Desenvolvimentoassociacao*,,0,0,outgoing,764413
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Opera Srl,,0,0,outgoing,593529
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Outspan Enterprises Ltd,,0,0,outgoing,356499
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,nl-kvk-27108436,Oxfam Novib,21,0,0,outgoing,769538
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,63002,Particip GmbH,70,0,0,outgoing,437729
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Pomilio Blumm Srl,,0,0,outgoing,280653
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Project Planning & Management Ood,,0,0,outgoing,88676
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Proman Sa,,0,0,outgoing,870133
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Pupkewitz Truck Division Proprietary Limited,,0,0,outgoing,374756
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Republic Of Zambia*Republique De Zambie,,0,0,outgoing,1067206
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Republica De Honduras* Republiquedu Honduras Republic Of Honduras,,0,0,outgoing,517378
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Republica Democratica De Sao Tome Eprincipe* Republique Democratique De Sao Tome Et Principe Democraticrepublic Of Sao Tome And Principe,,0,0,outgoing,213797
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Republique De Cote D Ivoire*Republic Of Ivory Coast,,0,0,outgoing,4357256
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Republique Du Mali*Republic Of Mali,,0,0,outgoing,877793
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Republique Du Senegal*Republic Ofsenegal,,0,0,outgoing,2834982
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Rise Life Management Services,,0,0,outgoing,277053
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Romain Calaque Consulting,,0,0,outgoing,42408
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Sentro Para Sa Ikauunlad Ng Katutubong Agham At Teknolohiya Inc,,0,0,outgoing,50252
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Servico De Apoio As Micro E Pequenas Empresas Do Estado Do Para,,0,0,outgoing,1418716
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Solidarite Active,,0,0,outgoing,551362
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Solidarite Feminine Pour La Paix Et Le Developpement Integral,,0,0,outgoing,786659
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Ste Des Grands Travaux Internationaux Sgti,,0,0,outgoing,857814
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Stichting Fern,,0,0,outgoing,539957
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,nl-kvk-41150939,Stichting Solidaridad Nederland,22,0,1,outgoing,904790
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Taylorcrabbe Initiative,,0,0,outgoing,39136
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Technical Account Compte Techniquebank Transfert Ec,,0,0,outgoing,976957942
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Terra Nuova Centro Per La Solidarieta E La Cooperazione Tra I Popoli Onlus,,0,0,outgoing,741621
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,The Food And Agriculture Organization Of The United Nations*Organisation Des Nations Unies Pour L'Alimentation Et L'Agriculture,,0,0,outgoing,47667126
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,The Food And Agriculture Organization Of The United Nations*Organisation Des Nations Unies Pour L'Alimentation Et L'Agriculture,,0,1,outgoing,24249540
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Triangle Generation Humanitaire,,0,0,outgoing,567093
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,nan,U.S. Government - Department of Agriculture,10,0,0,outgoing,4833860
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Ugacof Ltd,,0,0,outgoing,488814
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Uganda Coffee Development Authority,,0,0,outgoing,892110
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,United Nations Children'S Fund*Le Ffonds Des Nations Unies Pour L'Enfance,,0,0,outgoing,11723045
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,United Nations Development Programme*Programme Des Nations Unies Pourle Developpement,,0,0,outgoing,3961007
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,United Nations Development Programme*Programme Des Nations Unies Pourle Developpement,,0,1,outgoing,28443783
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,United Nations Industrial Development Organization*Organisation Des Nations Unies Pour Le Developpement Industriel,,0,0,outgoing,7760828
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,United Nations Office For Project Services*Bureau Des Nations Unies Pour Les Services D'Appui Aux Projets,,0,1,outgoing,11879050
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Universita Degli Studi Di Firenze,,0,0,outgoing,405239
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Universite De Liege*Ulg,,0,0,outgoing,190950
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Veterinarios Sin Fronteras-Vetermon Asociacion*Vsf,,0,0,outgoing,194687
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Vita (Rti),,0,0,outgoing,136987
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,World Food Programme*Programme Alimentaire Mondial,,0,0,outgoing,3169813
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,World Food Programme*Programme Alimentaire Mondial,,0,1,outgoing,1925828
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,World Resources Institute Inc Non Profit Corporation*Wri,,0,0,outgoing,1112368
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,(Direct expenditure),,0,0,outgoing,21598
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,3 Te Makina Teknolojik Tarismal Turistik Yatirimlar San. Tic Ltd. Sti.,,0,0,outgoing,242410
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Agence Francaise De Developpement,,0,0,outgoing,2375810
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Agentstvo Razvitiya Selskih Initiativ*Autonomous Non Profit Organization Agency Of Rural Community Development,,0,0,outgoing,370884
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Agenzia Italiana Per La Cooperazione Allo Sviluppo,,0,0,outgoing,4116958
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Agt Spa,,0,0,outgoing,158570
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Aljumhuriyah At Tunisiyah*Republique Tunisienne Republic Of Tunisia,,0,0,outgoing,1185917
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Artcoustic,,0,0,outgoing,68582
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Avto Engineering Holding Group Ood,,0,0,outgoing,504362
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Ayvetsan Hayvancilik Gida Nakliye Sanayi Ve Ticaret Anonim Sirketi,,0,0,outgoing,140933
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Bioveta As,,0,0,outgoing,1857159
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,"Company For Construction, Trade Andservices Markoski K 73 Dooel Struga",,0,0,outgoing,249655
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,"Drushtvo Za Proizvodstvo, Inzhenering, Uslugi I Trgovija Konstruktor Doo Eksport-Import Skopje",,0,0,outgoing,1262872
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,90000,Ernst & Young,90,0,0,outgoing,2239005
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,European Fisheries Control Agency*Efca,,0,0,outgoing,320651
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Executive Committee Of The Pyriatyncity Council,,0,0,outgoing,674166
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Expertise France,,0,0,outgoing,2763003
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Fundacion Accion Contra El Hambre*Action Contre La Faim-Espagne Fach,,0,0,outgoing,971922
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Ginger Sofreco,,0,0,outgoing,1402441
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,44001,IBRD/International Bank for Reconstruction and Development/The World Bank,40,0,0,outgoing,377970
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Informest *Centro Di Servizi E Documentazione Per La Cooperazione Economica Internazionale Service & Doccentre For International Economic C,,0,0,outgoing,858892
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Intertech Group Sal,,0,0,outgoing,467266
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Ird Engineering - Societa' A Responsabilita' Limitata,,0,0,outgoing,171317
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Kreditanstalt Fur Wiederaufbau,,0,0,outgoing,1700864
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Latvijas Republika*Republique De Lettonie Republic Of Latvia,,0,0,outgoing,663500
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Luhansk Oblast Non Governmental Organisation Agricultural Extension Service,,0,0,outgoing,221060
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Mazars Sa,,0,0,outgoing,19438
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Monuni Shpk,,0,0,outgoing,168969
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Oca Global Consulting And Technical Advisory Services Sl,,0,0,outgoing,669862
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Opera Srl,,0,0,outgoing,755837
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,nl-kvk-27108436,Oxfam Novib,21,0,0,outgoing,1761047
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Preduzece Za Proizvodnju Trgovinuusluge I Inzenjering Pan Computersdoo Novi Sad,,0,0,outgoing,103672
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Proizvodno-Usluzno I Trgovacko Drustvo Bosna-Vet Doo Zenica*,,0,0,outgoing,154214
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Republika E Shqiperise*Republique Dalbanie Republic Of Albania,,0,0,outgoing,777807
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Saba Makhlouf Establishment For Trading And Contracting Sarl,,0,0,outgoing,180490
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Sredisnja Agencija Za Financiranjei Ugovaranje Programa I Projekataeu*Central Finance And Contracting Agency,,0,0,outgoing,213429
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Storm Itc Llc,,0,0,outgoing,402266
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Technical Enterprises Co Sarl*Te,,0,0,outgoing,42117
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,The Food And Agriculture Organization Of The United Nations*Organisation Des Nations Unies Pour L'Alimentation Et L'Agriculture,,0,0,outgoing,6210367
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,The Halo Trust,,0,0,outgoing,539957
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,United Nations Development Programme*Programme Des Nations Unies Pourle Developpement,,0,0,outgoing,2798197
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Volontari Nel Mondo Rtm,,0,0,outgoing,823871
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Weglobal Danismanlik Anonim Sirketi,,0,0,outgoing,2202941
xi-iati-ec_near,European Commission - Neighbourhood and Enlargement Negotiations,15,,,,,Weglobal Srl,,0,0,outgoing,974417
xi-iati-ec_fpi,European Commission – Service for Foreign Policy Instruments,15,,,,,Clovek V Tisni Ops*People In Need,,0,0,outgoing,4859611
ke-rco-155081,FSD Africa,90,,,,,(Unspecified org),,0,0,outgoing,525555
nl-kvk-34141098,Fairfood International,22,,,,,(Direct expenditure),,0,0,outgoing,333131
nl-kvk-34141098,Fairfood International,22,nl-kvk-51756811,Solidaridad,21,,,,0,0,incoming,810904
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,(Direct expenditure),,0,0,outgoing,721062822
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,(Direct expenditure),,0,1,outgoing,320864825
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,(Unspecified org),,0,0,outgoing,185003057
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,(Unspecified org),,0,1,outgoing,54863339
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,DEMOKRATISCHE VOLKSREPUBLIK LAOS,,0,0,outgoing,893734
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,xm-dac-41108,International Fund for Agricultural Development,40,0,0,outgoing,6516144
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,LENDING FOR AFRICAN FARMING COMPANY LAFCO,,0,1,outgoing,8503401
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,"MINISTERE DE L'ECONOMIE, DES FINANCES ET DU DEVELOPPEMENT",,0,0,outgoing,6747568
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,MINISTERE DU PLAN ET DE L'AMENAGEMENT DU TERRITOIRE,,0,0,outgoing,1055509
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,MINISTRY OF ECONOMIC DEVELOPME NT AND TRADE,,0,0,outgoing,24518
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,MINISTRY OF FINANCE,10,0,0,outgoing,473997
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,REPUBLIK BURKINA FASO,,0,0,outgoing,2673218
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,REPUBLIK KAMERUN,,0,0,outgoing,115027
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,REPUBLIK MADAGASKAR,,0,0,outgoing,935291
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,REPUBLIQUE DU BENIN,,0,0,outgoing,7995565
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,nan,U.S. Government - Department of Agriculture,10,0,0,outgoing,8996132
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,,UNICREDIT BANK SRBIJA A.D. BEOGRAD,,0,0,outgoing,5460184
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,xm-dac-41114,United Nations Development Programme,40,0,0,outgoing,6501035
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,xm-dac-41140,World Food Programme,40,0,1,outgoing,21258503
de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,0,1,incoming,6344516
xm-dac-41301,Food and Agriculture Organization (FAO),40,,,,,(Direct expenditure),,0,0,outgoing,642864130
xm-dac-41301,Food and Agriculture Organization (FAO),40,,,,,(Direct expenditure),,0,1,outgoing,580066393
xm-dac-41301,Food and Agriculture Organization (FAO),40,,(Unspecified org),,,,,0,0,incoming,286521024
xm-dac-41301,Food and Agriculture Organization (FAO),40,,(Unspecified org),,,,,0,1,incoming,23200523
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-46002,African Development Bank,40,,,,0,0,incoming,430108
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-46002,African Development Bank,40,,,,0,1,incoming,233118
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-225,Angola,,,,,0,0,incoming,1943429
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-801,Australia,10,,,,0,0,incoming,1365192
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-801,Australia,10,,,,0,1,incoming,110772
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-1,Austria,,,,,0,0,incoming,1236879
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-666,Bangladesh,10,,,,0,0,incoming,3390358
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-2,Belgium,10,,,,0,0,incoming,5938804
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-2,Belgium,10,,,,0,1,incoming,2734095
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-1601,Bill Melinda Gates Foundation,,,,,0,0,incoming,8951007
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-1601,Bill Melinda Gates Foundation,,,,,0,1,incoming,252165
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-431,Brazil,,,,,0,0,incoming,1142807
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-229,Cameroon,10,,,,0,0,incoming,1505809
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-232,Chad,,,,,0,0,incoming,2500000
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-434,Chile,,,,,0,0,incoming,87054
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-730,China (People's Republic of),,,,,0,0,incoming,9115104
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-730,China (People's Republic of),,,,,0,1,incoming,1469129
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-437,Colombia,,,,,0,0,incoming,6827191
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-233,Comoros,,,,,0,0,incoming,1314148
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-68,Czech Republic,,,,,0,0,incoming,168463
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-235,Democratic Republic of the Congo,,,,,0,0,incoming,22526978
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-3,Denmark,10,,,,0,0,incoming,4510353
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-42000,EU Institutions,,,,,0,0,incoming,110823549
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-42000,EU Institutions,,,,,0,1,incoming,11939846
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-142,Egypt,10,,,,0,0,incoming,1700000
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-5,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,0,0,incoming,25560181
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-5,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,0,1,incoming,25153559
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-18,Finland,,,,,0,0,incoming,176826
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-301,"Foreign Affairs, Trade and Development Canada (DFATD)",10,,,,0,0,incoming,14874056
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-301,"Foreign Affairs, Trade and Development Canada (DFATD)",10,,,,0,1,incoming,60989434
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-4,France,10,,,,0,0,incoming,13818281
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-241,Ghana,,,,,0,1,incoming,924050
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-47503,Global Agriculture and Food Security Program,40,,,,0,0,incoming,670361
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-47044,Global Environment Facility Trust Fund,,,,,0,0,incoming,59660675
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-47044,Global Environment Facility Trust Fund,,,,,0,1,incoming,4739000
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-243,Guinea,,,,,0,0,incoming,148393
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-351,Honduras,,,,,0,0,incoming,731299
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-75,Hungary,,,,,0,0,incoming,121408
xm-dac-41301,Food and Agriculture Organization (FAO),40,,ILO - UN International Labor Organization,,,,,0,0,incoming,1109626
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-41108,International Fund for Agricultural Development,40,,,,0,0,incoming,2145223
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-41108,International Fund for Agricultural Development,40,,,,0,1,incoming,402540
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-21,Ireland,10,,,,0,0,incoming,4959465
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-21,Ireland,10,,,,0,1,incoming,1894693
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-6,Italy,10,,,,0,0,incoming,4892019
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-6,Italy,10,,,,0,1,incoming,1706917
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-701,Japan,10,,,,0,0,incoming,53690553
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-701,Japan,10,,,,0,1,incoming,18076720
xm-dac-41301,Food and Agriculture Organization (FAO),40,,KSC - King Salman Humanitarian Aid and Relief Centre,,,,,0,0,incoming,9021000
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-742,Korea,,,,,0,0,incoming,10598566
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-742,Korea,,,,,0,1,incoming,1000000
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-552,Koweit (FKDEA),,,,,0,1,incoming,500000
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-249,Lesotho,,,,,0,0,incoming,5000000
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-251,Liberia,,,,,0,0,incoming,447587
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-22,Luxembourg,10,,,,0,0,incoming,851731
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-255,Mali,10,,,,0,0,incoming,7790302
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,0,0,incoming,27654187
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-259,Mozambique,,,,,0,0,incoming,650312
xm-dac-41301,Food and Agriculture Organization (FAO),40,,Multilateral,,,,,0,0,incoming,40587500
xm-dac-41301,Food and Agriculture Organization (FAO),40,,Multilateral,,,,,0,1,incoming,7000000
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-820,New Zealand,10,,,,0,1,incoming,149650
xm-dac-41301,Food and Agriculture Organization (FAO),40,xm-dac-261,Nigeria,10,,,,0,0,incoming,150000
